dataset,algorithm,k,d,trial,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
MNIST,FTRL,10,50,0,3943,0.419545,973.278186,1,0.630
MNIST,FTRL,10,50,0,3944,0.290680,973.568865,1,0.630
MNIST,FTRL,10,50,0,3945,0.413594,973.982459,1,0.630
MNIST,FTRL,10,50,0,3946,0.235379,974.217838,1,0.630
MNIST,FTRL,10,50,0,3947,0.258062,974.475901,1,0.631
MNIST,FTRL,10,50,0,3948,0.368223,974.844123,1,0.631
MNIST,FTRL,10,50,0,3949,0.090472,974.934595,1,0.631
MNIST,FTRL,10,50,0,3950,0.262649,975.197244,1,0.631
MNIST,FTRL,10,50,0,3951,0.115726,975.312970,1,0.631
MNIST,FTRL,10,50,0,3952,0.250170,975.563140,1,0.631
MNIST,FTRL,10,50,0,3953,0.313831,975.876972,1,0.632
MNIST,FTRL,10,50,0,3954,0.138445,976.015417,1,0.632
MNIST,FTRL,10,50,0,3955,0.274920,976.290337,1,0.632
MNIST,FTRL,10,50,0,3956,0.230985,976.521322,1,0.632
MNIST,FTRL,10,50,0,3957,0.204913,976.726235,1,0.632
MNIST,FTRL,10,50,0,3958,0.448269,977.174504,1,0.632
MNIST,FTRL,10,50,0,3959,0.216432,977.390935,1,0.633
MNIST,FTRL,10,50,0,3960,0.075019,977.465954,1,0.633
MNIST,FTRL,10,50,0,3961,0.242071,977.708025,1,0.633
MNIST,FTRL,10,50,0,3962,0.306965,978.014990,1,0.633
MNIST,FTRL,10,50,0,3963,0.219336,978.234326,1,0.633
MNIST,FTRL,10,50,0,3964,0.197650,978.431977,1,0.633
MNIST,FTRL,10,50,0,3965,0.200042,978.632018,1,0.633
MNIST,FTRL,10,50,0,3966,0.272051,978.904069,1,0.634
MNIST,FTRL,10,50,0,3967,0.202321,979.106389,1,0.634
MNIST,FTRL,10,50,0,3968,0.308592,979.414981,1,0.634
MNIST,FTRL,10,50,0,3969,0.157522,979.572503,1,0.634
MNIST,FTRL,10,50,0,3970,0.349805,979.922309,1,0.634
MNIST,FTRL,10,50,0,3971,0.329400,980.251709,1,0.634
MNIST,FTRL,10,50,0,3972,0.332373,980.584082,1,0.634
MNIST,FTRL,10,50,0,3973,0.226894,980.810975,1,0.635
MNIST,FTRL,10,50,0,3974,0.155266,980.966241,1,0.635
MNIST,FTRL,10,50,0,3975,0.190076,981.156318,1,0.635
MNIST,FTRL,10,50,0,3976,0.412925,981.569243,1,0.635
MNIST,FTRL,10,50,0,3977,0.160559,981.729802,1,0.635
MNIST,FTRL,10,50,0,3978,0.169876,981.899678,1,0.635
MNIST,FTRL,10,50,0,3979,0.383277,982.282955,1,0.636
MNIST,FTRL,10,50,0,3980,0.385838,982.668793,1,0.636
MNIST,FTRL,10,50,0,3981,0.260294,982.929087,1,0.636
MNIST,FTRL,10,50,0,3982,0.206265,983.135352,1,0.636
MNIST,FTRL,10,50,0,3983,0.203580,983.338932,1,0.636
MNIST,FTRL,10,50,0,3984,0.391101,983.730033,1,0.636
MNIST,FTRL,10,50,0,3985,0.452664,984.182698,1,0.637
MNIST,FTRL,10,50,0,3986,0.294175,984.476872,1,0.637
MNIST,FTRL,10,50,0,3987,0.120812,984.597684,1,0.637
MNIST,FTRL,10,50,0,3988,0.207868,984.805553,1,0.637
MNIST,FTRL,10,50,0,3989,0.172138,984.977690,1,0.637
MNIST,FTRL,10,50,0,3990,0.251249,985.228939,1,0.637
MNIST,FTRL,10,50,0,3991,0.067709,985.296648,1,0.637
MNIST,FTRL,10,50,0,3992,0.419639,985.716287,1,0.638
MNIST,FTRL,10,50,0,3993,0.156427,985.872713,1,0.638
MNIST,FTRL,10,50,0,3994,0.288689,986.161402,1,0.638
MNIST,FTRL,10,50,0,3995,0.276524,986.437927,1,0.638
MNIST,FTRL,10,50,0,3996,0.239518,986.677445,1,0.638
MNIST,FTRL,10,50,0,3997,0.312175,986.989620,1,0.638
MNIST,FTRL,10,50,0,3998,0.118124,987.107744,1,0.638
MNIST,FTRL,10,50,0,3999,0.169342,987.277086,1,0.639
MNIST,FTRL,10,50,0,4000,0.125229,987.402315,1,0.639
MNIST,FTRL,10,50,0,4001,0.253153,987.655469,1,0.639
MNIST,FTRL,10,50,0,4002,0.346529,988.001997,1,0.640
MNIST,FTRL,10,50,0,4003,0.259285,988.261282,1,0.640
MNIST,FTRL,10,50,0,4004,0.228459,988.489741,1,0.640
MNIST,FTRL,10,50,0,4005,0.299187,988.788928,1,0.640
MNIST,FTRL,10,50,0,4006,0.232418,989.021347,1,0.640
MNIST,FTRL,10,50,0,4007,0.380663,989.402009,1,0.641
MNIST,FTRL,10,50,0,4008,0.184581,989.586591,1,0.641
MNIST,FTRL,10,50,0,4009,0.224769,989.811359,1,0.641
MNIST,FTRL,10,50,0,4010,0.383654,990.195014,1,0.641
MNIST,FTRL,10,50,0,4011,0.269862,990.464876,1,0.641
MNIST,FTRL,10,50,0,4012,0.226334,990.691209,1,0.642
MNIST,FTRL,10,50,0,4013,0.509335,991.200545,1,0.642
MNIST,FTRL,10,50,0,4014,0.257814,991.458359,1,0.642
MNIST,FTRL,10,50,0,4015,0.294274,991.752632,1,0.642
MNIST,FTRL,10,50,0,4016,0.195357,991.947989,1,0.642
MNIST,FTRL,10,50,0,4017,0.220318,992.168307,1,0.642
MNIST,FTRL,10,50,0,4018,0.229328,992.397635,1,0.643
MNIST,FTRL,10,50,0,4019,0.223122,992.620757,1,0.643
MNIST,FTRL,10,50,0,4020,0.157807,992.778564,1,0.643
MNIST,FTRL,10,50,0,4021,0.321964,993.100528,1,0.643
MNIST,FTRL,10,50,0,4022,0.157167,993.257695,1,0.643
MNIST,FTRL,10,50,0,4023,0.107364,993.365059,1,0.643
MNIST,FTRL,10,50,0,4024,0.220014,993.585073,1,0.643
MNIST,FTRL,10,50,0,4025,0.210174,993.795247,1,0.644
MNIST,FTRL,10,50,0,4026,0.254251,994.049498,1,0.644
MNIST,FTRL,10,50,0,4027,0.333767,994.383265,1,0.644
MNIST,FTRL,10,50,0,4028,0.257875,994.641140,1,0.644
MNIST,FTRL,10,50,0,4029,0.325436,994.966576,1,0.644
MNIST,FTRL,10,50,0,4030,0.259074,995.225650,1,0.644
MNIST,FTRL,10,50,0,4031,0.482016,995.707667,1,0.645
MNIST,FTRL,10,50,0,4032,0.215937,995.923604,1,0.645
MNIST,FTRL,10,50,0,4033,0.157957,996.081560,1,0.645
MNIST,FTRL,10,50,0,4034,0.111731,996.193291,1,0.645
MNIST,FTRL,10,50,0,4035,0.285148,996.478439,1,0.645
MNIST,FTRL,10,50,0,4036,0.275591,996.754030,1,0.645
MNIST,FTRL,10,50,0,4037,0.209064,996.963094,1,0.646
MNIST,FTRL,10,50,0,4038,0.271272,997.234365,1,0.646
MNIST,FTRL,10,50,0,4039,0.269761,997.504126,1,0.646
MNIST,FTRL,10,50,0,4040,0.229547,997.733673,1,0.646
MNIST,FTRL,10,50,0,4041,0.306132,998.039806,1,0.646
MNIST,FTRL,10,50,0,4042,0.232676,998.272482,1,0.646
MNIST,FTRL,10,50,0,4043,0.187842,998.460324,1,0.647
MNIST,FTRL,10,50,0,4044,0.245750,998.706073,1,0.647
MNIST,FTRL,10,50,0,4045,0.146990,998.853063,1,0.647
MNIST,FTRL,10,50,0,4046,0.231447,999.084510,1,0.647
MNIST,FTRL,10,50,0,4047,0.327634,999.412144,1,0.647
MNIST,FTRL,10,50,0,4048,0.378619,999.790764,1,0.647
MNIST,FTRL,10,50,0,4049,0.140229,999.930992,1,0.648
MNIST,FTRL,10,50,0,4050,0.196789,1000.127781,1,0.648
MNIST,FTRL,10,50,0,4051,0.081700,1000.209481,1,0.648
MNIST,FTRL,10,50,0,4052,0.248267,1000.457748,1,0.648
MNIST,FTRL,10,50,0,4053,0.195367,1000.653115,1,0.648
MNIST,FTRL,10,50,0,4054,0.300948,1000.954064,1,0.648
MNIST,FTRL,10,50,0,4055,0.227449,1001.181512,1,0.649
MNIST,FTRL,10,50,0,4056,0.299443,1001.480956,1,0.649
MNIST,FTRL,10,50,0,4057,0.320147,1001.801103,1,0.649
MNIST,FTRL,10,50,0,4058,0.312041,1002.113144,1,0.649
MNIST,FTRL,10,50,0,4059,0.314316,1002.427460,1,0.649
MNIST,FTRL,10,50,0,4060,0.181604,1002.609063,1,0.649
MNIST,FTRL,10,50,0,4061,0.199345,1002.808408,1,0.650
MNIST,FTRL,10,50,0,4062,0.270106,1003.078514,1,0.650
MNIST,FTRL,10,50,0,4063,0.104963,1003.183477,1,0.650
MNIST,FTRL,10,50,0,4064,0.269911,1003.453388,1,0.650
MNIST,FTRL,10,50,0,4065,0.218254,1003.671641,1,0.650
MNIST,FTRL,10,50,0,4066,0.183410,1003.855052,1,0.650
MNIST,FTRL,10,50,0,4067,0.303953,1004.159004,1,0.650
MNIST,FTRL,10,50,0,4068,0.153701,1004.312705,1,0.651
MNIST,FTRL,10,50,0,4069,0.124687,1004.437392,1,0.651
MNIST,FTRL,10,50,0,4070,0.175951,1004.613342,1,0.651
MNIST,FTRL,10,50,0,4071,0.316241,1004.929583,1,0.651
MNIST,FTRL,10,50,0,4072,0.094228,1005.023811,1,0.651
MNIST,FTRL,10,50,0,4073,0.196281,1005.220092,1,0.651
MNIST,FTRL,10,50,0,4074,0.269879,1005.489971,1,0.652
MNIST,FTRL,10,50,0,4075,0.340620,1005.830591,1,0.652
MNIST,FTRL,10,50,0,4076,0.182545,1006.013136,1,0.652
MNIST,FTRL,10,50,0,4077,0.208104,1006.221240,1,0.652
MNIST,FTRL,10,50,0,4078,0.238017,1006.459257,1,0.652
MNIST,FTRL,10,50,0,4079,0.120016,1006.579272,1,0.652
MNIST,FTRL,10,50,0,4080,0.385890,1006.965163,1,0.652
MNIST,FTRL,10,50,0,4081,0.502698,1007.467861,1,0.653
MNIST,FTRL,10,50,0,4082,0.212286,1007.680147,1,0.653
MNIST,FTRL,10,50,0,4083,0.144616,1007.824763,1,0.653
MNIST,FTRL,10,50,0,4084,0.259191,1008.083954,1,0.653
MNIST,FTRL,10,50,0,4085,0.193006,1008.276960,1,0.653
MNIST,FTRL,10,50,0,4086,0.230135,1008.507095,1,0.653
MNIST,FTRL,10,50,0,4087,0.317365,1008.824460,1,0.654
MNIST,FTRL,10,50,0,4088,0.297060,1009.121520,1,0.654
MNIST,FTRL,10,50,0,4089,0.266823,1009.388344,1,0.654
MNIST,FTRL,10,50,0,4090,0.328378,1009.716722,1,0.654
MNIST,FTRL,10,50,0,4091,0.213354,1009.930076,1,0.654
MNIST,FTRL,10,50,0,4092,0.286675,1010.216751,1,0.654
MNIST,FTRL,10,50,0,4093,0.269277,1010.486027,1,0.654
MNIST,FTRL,10,50,0,4094,0.265365,1010.751393,1,0.655
MNIST,FTRL,10,50,0,4095,0.178467,1010.929860,1,0.655
MNIST,FTRL,10,50,0,4096,0.228298,1011.158157,1,0.655
MNIST,FTRL,10,50,0,4097,0.202189,1011.360347,1,0.655
MNIST,FTRL,10,50,0,4098,0.160537,1011.520884,1,0.655
MNIST,FTRL,10,50,0,4099,0.185834,1011.706718,1,0.655
MNIST,FTRL,10,50,0,4100,0.204253,1011.910971,1,0.656
MNIST,FTRL,10,50,0,4101,0.169206,1012.080177,1,0.656
MNIST,FTRL,10,50,0,4102,0.228415,1012.308592,1,0.656
MNIST,FTRL,10,50,0,4103,0.310497,1012.619089,1,0.656
MNIST,FTRL,10,50,0,4104,0.129139,1012.748227,1,0.656
MNIST,FTRL,10,50,0,4105,0.191455,1012.939683,1,0.656
MNIST,FTRL,10,50,0,4106,0.205232,1013.144915,1,0.657
MNIST,FTRL,10,50,0,4107,0.144648,1013.289563,1,0.657
MNIST,FTRL,10,50,0,4108,0.323160,1013.612723,1,0.657
MNIST,FTRL,10,50,0,4109,0.216220,1013.828943,1,0.657
MNIST,FTRL,10,50,0,4110,0.211165,1014.040108,1,0.657
MNIST,FTRL,10,50,0,4111,0.242066,1014.282174,1,0.657
MNIST,FTRL,10,50,0,4112,0.186183,1014.468357,1,0.658
MNIST,FTRL,10,50,0,4113,0.194318,1014.662675,1,0.658
MNIST,FTRL,10,50,0,4114,0.232106,1014.894781,1,0.658
MNIST,FTRL,10,50,0,4115,0.250522,1015.145303,1,0.658
MNIST,FTRL,10,50,0,4116,0.248890,1015.394193,1,0.658
MNIST,FTRL,10,50,0,4117,0.201395,1015.595588,1,0.658
MNIST,FTRL,10,50,0,4118,0.451446,1016.047034,1,0.658
MNIST,FTRL,10,50,0,4119,0.347494,1016.394527,1,0.659
MNIST,FTRL,10,50,0,4120,0.189252,1016.583779,1,0.659
MNIST,FTRL,10,50,0,4121,0.397731,1016.981510,1,0.659
MNIST,FTRL,10,50,0,4122,0.311230,1017.292741,1,0.659
MNIST,FTRL,10,50,0,4123,0.165689,1017.458430,1,0.659
MNIST,FTRL,10,50,0,4124,0.111197,1017.569627,1,0.659
MNIST,FTRL,10,50,0,4125,0.369875,1017.939502,1,0.660
MNIST,FTRL,10,50,0,4126,0.258118,1018.197621,1,0.660
MNIST,FTRL,10,50,0,4127,0.175134,1018.372755,1,0.660
MNIST,FTRL,10,50,0,4128,0.287715,1018.660470,1,0.660
MNIST,FTRL,10,50,0,4129,0.293897,1018.954367,1,0.660
MNIST,FTRL,10,50,0,4130,0.231031,1019.185398,1,0.660
MNIST,FTRL,10,50,0,4131,0.213408,1019.398806,1,0.660
MNIST,FTRL,10,50,0,4132,0.117174,1019.515980,1,0.661
MNIST,FTRL,10,50,0,4133,0.145081,1019.661062,1,0.661
MNIST,FTRL,10,50,0,4134,0.208991,1019.870052,1,0.661
MNIST,FTRL,10,50,0,4135,0.397130,1020.267182,1,0.661
MNIST,FTRL,10,50,0,4136,0.237589,1020.504771,1,0.661
MNIST,FTRL,10,50,0,4137,0.148081,1020.652852,1,0.661
MNIST,FTRL,10,50,0,4138,0.221769,1020.874620,1,0.662
MNIST,FTRL,10,50,0,4139,0.228616,1021.103236,1,0.662
MNIST,FTRL,10,50,0,4140,0.080531,1021.183767,1,0.662
MNIST,FTRL,10,50,0,4141,0.369957,1021.553724,1,0.662
MNIST,FTRL,10,50,0,4142,0.277660,1021.831384,1,0.662
MNIST,FTRL,10,50,0,4143,0.127234,1021.958618,1,0.662
MNIST,FTRL,10,50,0,4144,0.317914,1022.276533,1,0.663
MNIST,FTRL,10,50,0,4145,0.154831,1022.431364,1,0.663
MNIST,FTRL,10,50,0,4146,0.274474,1022.705838,1,0.663
MNIST,FTRL,10,50,0,4147,0.386446,1023.092284,1,0.663
MNIST,FTRL,10,50,0,4148,0.097614,1023.189898,1,0.663
MNIST,FTRL,10,50,0,4149,0.301560,1023.491458,1,0.663
MNIST,FTRL,10,50,0,4150,0.185472,1023.676930,1,0.664
MNIST,FTRL,10,50,0,4151,0.127996,1023.804926,1,0.664
MNIST,FTRL,10,50,0,4152,0.131314,1023.936240,1,0.664
MNIST,FTRL,10,50,0,4153,0.247591,1024.183831,1,0.664
MNIST,FTRL,10,50,0,4154,0.167732,1024.351563,1,0.664
MNIST,FTRL,10,50,0,4155,0.274504,1024.626067,1,0.664
MNIST,FTRL,10,50,0,4156,0.337504,1024.963571,1,0.665
MNIST,FTRL,10,50,0,4157,0.320943,1025.284514,1,0.665
MNIST,FTRL,10,50,0,4158,0.094710,1025.379223,1,0.665
MNIST,FTRL,10,50,0,4159,0.136745,1025.515969,1,0.665
MNIST,FTRL,10,50,0,4160,0.221602,1025.737570,1,0.665
MNIST,FTRL,10,50,0,4161,0.291376,1026.028946,1,0.665
MNIST,FTRL,10,50,0,4162,0.178275,1026.207221,1,0.666
MNIST,FTRL,10,50,0,4163,0.129696,1026.336917,1,0.666
MNIST,FTRL,10,50,0,4164,0.285879,1026.622796,1,0.666
MNIST,FTRL,10,50,0,4165,0.468297,1027.091093,1,0.666
MNIST,FTRL,10,50,0,4166,0.194076,1027.285169,1,0.667
MNIST,FTRL,10,50,0,4167,0.216574,1027.501743,1,0.667
MNIST,FTRL,10,50,0,4168,0.245885,1027.747628,1,0.667
MNIST,FTRL,10,50,0,4169,0.394429,1028.142057,1,0.667
MNIST,FTRL,10,50,0,4170,0.202602,1028.344659,1,0.667
MNIST,FTRL,10,50,0,4171,0.181581,1028.526240,1,0.668
MNIST,FTRL,10,50,0,4172,0.489449,1029.015689,1,0.668
MNIST,FTRL,10,50,0,4173,0.187220,1029.202910,1,0.668
MNIST,FTRL,10,50,0,4174,0.096715,1029.299625,1,0.668
MNIST,FTRL,10,50,0,4175,0.182683,1029.482308,1,0.669
MNIST,FTRL,10,50,0,4176,0.250614,1029.732922,1,0.669
MNIST,FTRL,10,50,0,4177,0.248881,1029.981803,1,0.669
MNIST,FTRL,10,50,0,4178,0.337218,1030.319021,1,0.669
MNIST,FTRL,10,50,0,4179,0.256633,1030.575654,1,0.669
MNIST,FTRL,10,50,0,4180,0.090210,1030.665864,1,0.669
MNIST,FTRL,10,50,0,4181,0.173392,1030.839256,1,0.669
MNIST,FTRL,10,50,0,4182,0.148736,1030.987992,1,0.670
MNIST,FTRL,10,50,0,4183,0.213027,1031.201019,1,0.670
MNIST,FTRL,10,50,0,4184,0.524754,1031.725773,1,0.670
MNIST,FTRL,10,50,0,4185,0.076386,1031.802159,1,0.670
MNIST,FTRL,10,50,0,4186,0.145729,1031.947888,1,0.670
MNIST,FTRL,10,50,0,4187,0.241748,1032.189636,1,0.670
MNIST,FTRL,10,50,0,4188,0.318773,1032.508409,1,0.671
MNIST,FTRL,10,50,0,4189,0.211656,1032.720064,1,0.671
MNIST,FTRL,10,50,0,4190,0.311042,1033.031107,1,0.671
MNIST,FTRL,10,50,0,4191,0.189910,1033.221017,1,0.671
MNIST,FTRL,10,50,0,4192,0.226145,1033.447161,1,0.671
MNIST,FTRL,10,50,0,4193,0.186461,1033.633623,1,0.671
MNIST,FTRL,10,50,0,4194,0.142623,1033.776246,1,0.671
MNIST,FTRL,10,50,0,4195,0.345224,1034.121469,1,0.672
MNIST,FTRL,10,50,0,4196,0.207596,1034.329066,1,0.672
MNIST,FTRL,10,50,0,4197,0.161346,1034.490411,1,0.672
MNIST,FTRL,10,50,0,4198,0.228515,1034.718926,1,0.672
MNIST,FTRL,10,50,0,4199,0.049568,1034.768494,1,0.672
MNIST,FTRL,10,50,0,4200,0.092647,1034.861141,1,0.673
MNIST,FTRL,10,50,0,4201,0.455153,1035.316294,1,0.673
MNIST,FTRL,10,50,0,4202,0.234102,1035.550396,1,0.673
MNIST,FTRL,10,50,0,4203,0.167317,1035.717713,1,0.673
MNIST,FTRL,10,50,0,4204,0.250864,1035.968577,1,0.673
MNIST,FTRL,10,50,0,4205,0.141594,1036.110171,1,0.673
MNIST,FTRL,10,50,0,4206,0.188530,1036.298701,1,0.673
MNIST,FTRL,10,50,0,4207,0.346826,1036.645527,1,0.674
MNIST,FTRL,10,50,0,4208,0.231324,1036.876851,1,0.674
MNIST,FTRL,10,50,0,4209,0.111538,1036.988390,1,0.674
MNIST,FTRL,10,50,0,4210,0.265550,1037.253940,1,0.674
MNIST,FTRL,10,50,0,4211,0.219770,1037.473710,1,0.674
MNIST,FTRL,10,50,0,4212,0.230040,1037.703750,1,0.674
MNIST,FTRL,10,50,0,4213,0.241507,1037.945257,1,0.675
MNIST,FTRL,10,50,0,4214,0.159984,1038.105242,1,0.675
MNIST,FTRL,10,50,0,4215,0.128174,1038.233416,1,0.675
MNIST,FTRL,10,50,0,4216,0.318485,1038.551901,1,0.675
MNIST,FTRL,10,50,0,4217,0.116904,1038.668805,1,0.675
MNIST,FTRL,10,50,0,4218,0.136222,1038.805027,1,0.675
MNIST,FTRL,10,50,0,4219,0.391885,1039.196911,1,0.675
MNIST,FTRL,10,50,0,4220,0.344243,1039.541154,1,0.676
MNIST,FTRL,10,50,0,4221,0.273056,1039.814211,1,0.676
MNIST,FTRL,10,50,0,4222,0.185281,1039.999492,1,0.676
MNIST,FTRL,10,50,0,4223,0.295959,1040.295450,1,0.676
MNIST,FTRL,10,50,0,4224,0.199132,1040.494582,1,0.676
MNIST,FTRL,10,50,0,4225,0.185737,1040.680319,1,0.676
MNIST,FTRL,10,50,0,4226,0.302721,1040.983040,1,0.677
MNIST,FTRL,10,50,0,4227,0.308517,1041.291557,1,0.677
MNIST,FTRL,10,50,0,4228,0.314180,1041.605737,1,0.677
MNIST,FTRL,10,50,0,4229,0.302160,1041.907897,1,0.677
MNIST,FTRL,10,50,0,4230,0.266110,1042.174007,1,0.677
MNIST,FTRL,10,50,0,4231,0.276573,1042.450580,1,0.677
MNIST,FTRL,10,50,0,4232,0.205683,1042.656264,1,0.677
MNIST,FTRL,10,50,0,4233,0.145028,1042.801292,1,0.678
MNIST,FTRL,10,50,0,4234,0.235784,1043.037075,1,0.678
MNIST,FTRL,10,50,0,4235,0.277885,1043.314960,1,0.678
MNIST,FTRL,10,50,0,4236,0.302542,1043.617502,1,0.678
MNIST,FTRL,10,50,0,4237,0.315093,1043.932595,1,0.678
MNIST,FTRL,10,50,0,4238,0.123261,1044.055856,1,0.678
MNIST,FTRL,10,50,0,4239,0.277992,1044.333847,1,0.679
MNIST,FTRL,10,50,0,4240,0.203257,1044.537104,1,0.679
MNIST,FTRL,10,50,0,4241,0.280142,1044.817246,1,0.679
MNIST,FTRL,10,50,0,4242,0.333367,1045.150614,1,0.679
MNIST,FTRL,10,50,0,4243,0.335658,1045.486271,1,0.679
MNIST,FTRL,10,50,0,4244,0.256548,1045.742819,1,0.679
MNIST,FTRL,10,50,0,4245,0.193787,1045.936606,1,0.679
MNIST,FTRL,10,50,0,4246,0.289084,1046.225690,1,0.680
MNIST,FTRL,10,50,0,4247,0.263776,1046.489466,1,0.680
MNIST,FTRL,10,50,0,4248,0.341073,1046.830538,1,0.680
MNIST,FTRL,10,50,0,4249,0.173532,1047.004071,1,0.680
MNIST,FTRL,10,50,0,4250,0.266907,1047.270978,1,0.680
MNIST,FTRL,10,50,0,4251,0.130709,1047.401686,1,0.680
MNIST,FTRL,10,50,0,4252,0.185817,1047.587503,1,0.681
MNIST,FTRL,10,50,0,4253,0.204093,1047.791596,1,0.681
MNIST,FTRL,10,50,0,4254,0.345217,1048.136814,1,0.681
MNIST,FTRL,10,50,0,4255,0.243801,1048.380615,1,0.681
MNIST,FTRL,10,50,0,4256,0.339137,1048.719752,1,0.682
MNIST,FTRL,10,50,0,4257,0.320705,1049.040456,1,0.682
MNIST,FTRL,10,50,0,4258,0.377058,1049.417514,1,0.682
MNIST,FTRL,10,50,0,4259,0.142145,1049.559660,1,0.682
MNIST,FTRL,10,50,0,4260,0.072519,1049.632178,1,0.682
MNIST,FTRL,10,50,0,4261,0.253914,1049.886092,1,0.682
MNIST,FTRL,10,50,0,4262,0.231175,1050.117267,1,0.683
MNIST,FTRL,10,50,0,4263,0.204252,1050.321519,1,0.683
MNIST,FTRL,10,50,0,4264,0.496695,1050.818214,1,0.683
MNIST,FTRL,10,50,0,4265,0.224488,1051.042701,1,0.683
MNIST,FTRL,10,50,0,4266,0.250923,1051.293625,1,0.683
MNIST,FTRL,10,50,0,4267,0.151006,1051.444631,1,0.683
MNIST,FTRL,10,50,0,4268,0.238771,1051.683402,1,0.683
MNIST,FTRL,10,50,0,4269,0.172164,1051.855566,1,0.684
MNIST,FTRL,10,50,0,4270,0.374648,1052.230213,1,0.684
MNIST,FTRL,10,50,0,4271,0.538605,1052.768818,1,0.684
MNIST,FTRL,10,50,0,4272,0.152519,1052.921337,1,0.684
MNIST,FTRL,10,50,0,4273,0.261947,1053.183284,1,0.684
MNIST,FTRL,10,50,0,4274,0.237804,1053.421088,1,0.684
MNIST,FTRL,10,50,0,4275,0.252302,1053.673390,1,0.684
MNIST,FTRL,10,50,0,4276,0.192167,1053.865557,1,0.685
MNIST,FTRL,10,50,0,4277,0.351336,1054.216893,1,0.685
MNIST,FTRL,10,50,0,4278,0.280561,1054.497454,1,0.685
MNIST,FTRL,10,50,0,4279,0.403153,1054.900606,1,0.685
MNIST,FTRL,10,50,0,4280,0.123751,1055.024358,1,0.685
MNIST,FTRL,10,50,0,4281,0.174312,1055.198669,1,0.685
MNIST,FTRL,10,50,0,4282,0.108377,1055.307046,1,0.686
MNIST,FTRL,10,50,0,4283,0.203910,1055.510956,1,0.686
MNIST,FTRL,10,50,0,4284,0.127882,1055.638839,1,0.686
MNIST,FTRL,10,50,0,4285,0.319817,1055.958655,1,0.686
MNIST,FTRL,10,50,0,4286,0.252751,1056.211406,1,0.686
MNIST,FTRL,10,50,0,4287,0.380181,1056.591587,1,0.686
MNIST,FTRL,10,50,0,4288,0.129170,1056.720757,1,0.687
MNIST,FTRL,10,50,0,4289,0.200347,1056.921104,1,0.687
MNIST,FTRL,10,50,0,4290,0.105121,1057.026225,1,0.687
MNIST,FTRL,10,50,0,4291,0.266289,1057.292515,1,0.687
MNIST,FTRL,10,50,0,4292,0.278517,1057.571031,1,0.687
MNIST,FTRL,10,50,0,4293,0.283204,1057.854235,1,0.687
MNIST,FTRL,10,50,0,4294,0.087584,1057.941819,1,0.687
MNIST,FTRL,10,50,0,4295,0.351788,1058.293607,1,0.688
MNIST,FTRL,10,50,0,4296,0.155825,1058.449432,1,0.688
MNIST,FTRL,10,50,0,4297,0.228648,1058.678080,1,0.688
MNIST,FTRL,10,50,0,4298,0.186447,1058.864527,1,0.688
MNIST,FTRL,10,50,0,4299,0.204286,1059.068813,1,0.688
MNIST,FTRL,10,50,0,4300,0.136914,1059.205727,1,0.688
MNIST,FTRL,10,50,0,4301,0.265635,1059.471362,1,0.689
MNIST,FTRL,10,50,0,4302,0.152616,1059.623978,1,0.689
MNIST,FTRL,10,50,0,4303,0.456743,1060.080721,1,0.689
MNIST,FTRL,10,50,0,4304,0.206094,1060.286815,1,0.689
MNIST,FTRL,10,50,0,4305,0.321240,1060.608055,1,0.689
MNIST,FTRL,10,50,0,4306,0.092887,1060.700942,1,0.689
MNIST,FTRL,10,50,0,4307,0.206308,1060.907250,1,0.690
MNIST,FTRL,10,50,0,4308,0.407051,1061.314301,1,0.690
MNIST,FTRL,10,50,0,4309,0.175432,1061.489732,1,0.690
MNIST,FTRL,10,50,0,4310,0.218145,1061.707877,1,0.690
MNIST,FTRL,10,50,0,4311,0.145595,1061.853473,1,0.690
MNIST,FTRL,10,50,0,4312,0.143220,1061.996693,1,0.690
MNIST,FTRL,10,50,0,4313,0.214390,1062.211083,1,0.690
MNIST,FTRL,10,50,0,4314,0.453874,1062.664957,1,0.691
MNIST,FTRL,10,50,0,4315,0.189010,1062.853967,1,0.691
MNIST,FTRL,10,50,0,4316,0.274619,1063.128586,1,0.691
MNIST,FTRL,10,50,0,4317,0.138267,1063.266853,1,0.691
MNIST,FTRL,10,50,0,4318,0.325795,1063.592648,1,0.691
MNIST,FTRL,10,50,0,4319,0.398418,1063.991066,1,0.691
MNIST,FTRL,10,50,0,4320,0.163863,1064.154929,1,0.692
MNIST,FTRL,10,50,0,4321,0.137604,1064.292533,1,0.692
MNIST,FTRL,10,50,0,4322,0.190238,1064.482772,1,0.692
MNIST,FTRL,10,50,0,4323,0.268758,1064.751530,1,0.692
MNIST,FTRL,10,50,0,4324,0.156089,1064.907619,1,0.692
MNIST,FTRL,10,50,0,4325,0.287688,1065.195307,1,0.692
MNIST,FTRL,10,50,0,4326,0.390414,1065.585720,1,0.693
MNIST,FTRL,10,50,0,4327,0.250162,1065.835882,1,0.693
MNIST,FTRL,10,50,0,4328,0.239453,1066.075334,1,0.693
MNIST,FTRL,10,50,0,4329,0.176313,1066.251647,1,0.693
MNIST,FTRL,10,50,0,4330,0.305645,1066.557292,1,0.693
MNIST,FTRL,10,50,0,4331,0.284041,1066.841333,1,0.693
MNIST,FTRL,10,50,0,4332,0.273208,1067.114541,1,0.694
