dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
CreditCard,FantopeOGD,10,28,182,0.099954,70.662014,1,0.050
CreditCard,FantopeOGD,10,28,183,0.374121,71.036135,1,0.051
CreditCard,FantopeOGD,10,28,184,0.138700,71.174835,1,0.051
CreditCard,FantopeOGD,10,28,185,0.279240,71.454075,1,0.051
CreditCard,FantopeOGD,10,28,186,0.164043,71.618118,1,0.052
CreditCard,FantopeOGD,10,28,187,0.148139,71.766257,1,0.052
CreditCard,FantopeOGD,10,28,188,0.134085,71.900342,1,0.052
CreditCard,FantopeOGD,10,28,189,0.339680,72.240021,1,0.052
CreditCard,FantopeOGD,10,28,190,0.208421,72.448442,1,0.053
CreditCard,FantopeOGD,10,28,191,0.192345,72.640788,1,0.053
CreditCard,FantopeOGD,10,28,192,0.101496,72.742284,1,0.053
CreditCard,FantopeOGD,10,28,193,0.203388,72.945672,1,0.054
CreditCard,FantopeOGD,10,28,194,0.100884,73.046556,1,0.054
CreditCard,FantopeOGD,10,28,195,0.202036,73.248591,1,0.054
CreditCard,FantopeOGD,10,28,196,0.077896,73.326488,1,0.055
CreditCard,FantopeOGD,10,28,197,0.289765,73.616252,1,0.055
CreditCard,FantopeOGD,10,28,198,0.112258,73.728510,1,0.055
CreditCard,FantopeOGD,10,28,199,0.132945,73.861456,1,0.055
CreditCard,FantopeOGD,10,28,200,0.157571,74.019027,1,0.056
CreditCard,FantopeOGD,10,28,201,0.201490,74.220517,1,0.056
CreditCard,FantopeOGD,10,28,202,0.183685,74.404202,1,0.057
CreditCard,FantopeOGD,10,28,203,0.133109,74.537311,1,0.057
CreditCard,FantopeOGD,10,28,204,0.203667,74.740979,1,0.058
CreditCard,FantopeOGD,10,28,205,0.237928,74.978907,1,0.058
CreditCard,FantopeOGD,10,28,206,0.182610,75.161517,1,0.058
CreditCard,FantopeOGD,10,28,207,0.225582,75.387099,1,0.059
CreditCard,FantopeOGD,10,28,208,0.115837,75.502936,1,0.059
CreditCard,FantopeOGD,10,28,209,0.134850,75.637786,1,0.060
CreditCard,FantopeOGD,10,28,210,0.432501,76.070287,1,0.060
CreditCard,FantopeOGD,10,28,211,0.397145,76.467432,1,0.060
CreditCard,FantopeOGD,10,28,212,0.229770,76.697202,1,0.060
CreditCard,FantopeOGD,10,28,213,0.250317,76.947518,1,0.061
CreditCard,FantopeOGD,10,28,214,0.106432,77.053950,1,0.061
CreditCard,FantopeOGD,10,28,215,0.176605,77.230555,1,0.061
CreditCard,FantopeOGD,10,28,216,0.145934,77.376489,1,0.062
CreditCard,FantopeOGD,10,28,217,0.203609,77.580098,1,0.062
CreditCard,FantopeOGD,10,28,218,0.264283,77.844382,1,0.062
CreditCard,FantopeOGD,10,28,219,0.099472,77.943853,1,0.063
CreditCard,FantopeOGD,10,28,220,0.297600,78.241453,1,0.063
CreditCard,FantopeOGD,10,28,221,0.249949,78.491402,1,0.063
CreditCard,FantopeOGD,10,28,222,0.210283,78.701684,1,0.063
CreditCard,FantopeOGD,10,28,223,0.177362,78.879047,1,0.064
CreditCard,FantopeOGD,10,28,224,0.279835,79.158882,1,0.064
CreditCard,FantopeOGD,10,28,225,0.426889,79.585771,1,0.064
CreditCard,FantopeOGD,10,28,226,0.159603,79.745375,1,0.065
CreditCard,FantopeOGD,10,28,227,0.211095,79.956469,1,0.065
CreditCard,FantopeOGD,10,28,228,0.132416,80.088885,1,0.065
CreditCard,FantopeOGD,10,28,229,0.111552,80.200437,1,0.066
CreditCard,FantopeOGD,10,28,230,0.267150,80.467587,1,0.066
CreditCard,FantopeOGD,10,28,231,0.119861,80.587448,1,0.066
CreditCard,FantopeOGD,10,28,232,0.125397,80.712845,1,0.067
CreditCard,FantopeOGD,10,28,233,0.130120,80.842965,1,0.067
CreditCard,FantopeOGD,10,28,234,0.093130,80.936096,1,0.067
CreditCard,FantopeOGD,10,28,235,0.306641,81.242737,1,0.067
CreditCard,FantopeOGD,10,28,236,0.280674,81.523411,1,0.068
CreditCard,FantopeOGD,10,28,237,0.145351,81.668762,1,0.068
CreditCard,FantopeOGD,10,28,238,0.257969,81.926730,1,0.068
CreditCard,FantopeOGD,10,28,239,0.093143,82.019874,1,0.069
