dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
SyntheticClustered,OfflineOptimum,2,5,179,0.284439,53.117736,1,0.001
SyntheticClustered,OfflineOptimum,2,5,180,0.089400,53.207137,1,0.001
SyntheticClustered,OfflineOptimum,2,5,181,0.044831,53.251968,1,0.001
SyntheticClustered,OfflineOptimum,2,5,182,0.030787,53.282755,1,0.001
SyntheticClustered,OfflineOptimum,2,5,183,0.102900,53.385655,1,0.001
SyntheticClustered,OfflineOptimum,2,5,184,0.407967,53.793622,1,0.001
SyntheticClustered,OfflineOptimum,2,5,185,0.286242,54.079864,1,0.001
SyntheticClustered,OfflineOptimum,2,5,186,0.287368,54.367232,1,0.001
SyntheticClustered,OfflineOptimum,2,5,187,0.169936,54.537168,1,0.001
SyntheticClustered,OfflineOptimum,2,5,188,0.104374,54.641541,1,0.001
SyntheticClustered,OfflineOptimum,2,5,189,0.224701,54.866242,1,0.001
SyntheticClustered,OfflineOptimum,2,5,190,0.371588,55.237830,1,0.001
SyntheticClustered,OfflineOptimum,2,5,191,0.286795,55.524625,1,0.001
SyntheticClustered,OfflineOptimum,2,5,192,0.122677,55.647302,1,0.001
SyntheticClustered,OfflineOptimum,2,5,193,0.229034,55.876337,1,0.001
SyntheticClustered,OfflineOptimum,2,5,194,0.015927,55.892263,1,0.001
SyntheticClustered,OfflineOptimum,2,5,195,0.135395,56.027659,1,0.001
SyntheticClustered,OfflineOptimum,2,5,196,0.476740,56.504399,1,0.001
SyntheticClustered,OfflineOptimum,2,5,197,0.255050,56.759449,1,0.001
SyntheticClustered,OfflineOptimum,2,5,198,0.020822,56.780271,1,0.001
SyntheticClustered,OfflineOptimum,2,5,199,0.277104,57.057375,1,0.001
SyntheticClustered,OfflineOptimum,2,5,200,0.377791,57.435166,1,0.002
SyntheticClustered,OfflineOptimum,2,5,201,0.033459,57.468626,1,0.002
SyntheticClustered,OfflineOptimum,2,5,202,0.266437,57.735062,1,0.002
SyntheticClustered,OfflineOptimum,2,5,203,0.187280,57.922343,1,0.002
SyntheticClustered,OfflineOptimum,2,5,204,0.080011,58.002353,1,0.002
SyntheticClustered,OfflineOptimum,2,5,205,0.360828,58.363181,1,0.002
SyntheticClustered,OfflineOptimum,2,5,206,0.218514,58.581695,1,0.002
SyntheticClustered,OfflineOptimum,2,5,207,0.097526,58.679221,1,0.002
SyntheticClustered,OfflineOptimum,2,5,208,0.315509,58.994730,1,0.002
SyntheticClustered,OfflineOptimum,2,5,209,0.495921,59.490651,1,0.002
SyntheticClustered,OfflineOptimum,2,5,210,0.099460,59.590111,1,0.002
SyntheticClustered,OfflineOptimum,2,5,211,0.025926,59.616037,1,0.002
SyntheticClustered,OfflineOptimum,2,5,212,0.370313,59.986350,1,0.002
SyntheticClustered,OfflineOptimum,2,5,213,0.052581,60.038931,1,0.002
SyntheticClustered,OfflineOptimum,2,5,214,0.325751,60.364682,1,0.002
SyntheticClustered,OfflineOptimum,2,5,215,0.324181,60.688863,1,0.002
SyntheticClustered,OfflineOptimum,2,5,216,0.050687,60.739550,1,0.002
SyntheticClustered,OfflineOptimum,2,5,217,0.353975,61.093525,1,0.002
SyntheticClustered,OfflineOptimum,2,5,218,0.257664,61.351189,1,0.002
SyntheticClustered,OfflineOptimum,2,5,219,0.279569,61.630758,1,0.002
SyntheticClustered,OfflineOptimum,2,5,220,0.457414,62.088172,1,0.002
SyntheticClustered,OfflineOptimum,2,5,221,0.229117,62.317289,1,0.002
SyntheticClustered,OfflineOptimum,2,5,222,0.212138,62.529426,1,0.002
SyntheticClustered,OfflineOptimum,2,5,223,0.427115,62.956541,1,0.002
SyntheticClustered,OfflineOptimum,2,5,224,0.076160,63.032702,1,0.002
SyntheticClustered,OfflineOptimum,2,5,225,0.567230,63.599932,1,0.002
SyntheticClustered,OfflineOptimum,2,5,226,0.701356,64.301288,1,0.002
SyntheticClustered,OfflineOptimum,2,5,227,0.209768,64.511056,1,0.002
SyntheticClustered,OfflineOptimum,2,5,228,0.391455,64.902511,1,0.002
SyntheticClustered,OfflineOptimum,2,5,229,0.059203,64.961714,1,0.002
SyntheticClustered,OfflineOptimum,2,5,230,0.673205,65.634919,1,0.002
SyntheticClustered,OfflineOptimum,2,5,231,0.232556,65.867474,1,0.002
SyntheticClustered,OfflineOptimum,2,5,232,0.261385,66.128860,1,0.002
SyntheticClustered,OfflineOptimum,2,5,233,0.657793,66.786653,1,0.002
SyntheticClustered,OfflineOptimum,2,5,234,0.082449,66.869102,1,0.002
SyntheticClustered,OfflineOptimum,2,5,235,0.885079,67.754181,1,0.002
SyntheticClustered,OfflineOptimum,2,5,236,0.181957,67.936137,1,0.002
SyntheticClustered,OfflineOptimum,2,5,237,0.036528,67.972666,1,0.002
SyntheticClustered,OfflineOptimum,2,5,238,0.591352,68.564018,1,0.002
SyntheticClustered,OfflineOptimum,2,5,239,0.307698,68.871716,1,0.002
SyntheticClustered,OfflineOptimum,2,5,240,0.555982,69.427698,1,0.002
SyntheticClustered,OfflineOptimum,2,5,241,0.501838,69.929537,1,0.002
SyntheticClustered,OfflineOptimum,2,5,242,0.245202,70.174739,1,0.002
SyntheticClustered,OfflineOptimum,2,5,243,0.237011,70.411749,1,0.002
SyntheticClustered,OfflineOptimum,2,5,244,0.511558,70.923307,1,0.002
SyntheticClustered,OfflineOptimum,2,5,245,0.080865,71.004172,1,0.002
